hours,mean_0 aSf 10 PrLDm,sd_0 aSf 10 PrLDm,mean_0 aSf 15 PrLDm,sd_0 aSf 15 PrLDm,mean_0 aSf 20 PrLDm,sd_0 aSf 20 PrLDm,mean_0 aSf 25 PrLDm,sd_0 aSf 25 PrLDm,mean_0 aSf 30 PrLDm,sd_0 aSf 30 PrLDm,mean_0 aSf 5 PrLDm,sd_0 aSf 5 PrLDm,mean_0.1 aSf 0 PrLDm,sd_0.1 aSf 0 PrLDm,mean_0.1 aSf 10 PrLDm,sd_0.1 aSf 10 PrLDm,mean_0.1 aSf 15 PrLDm,sd_0.1 aSf 15 PrLDm,mean_0.1 aSf 20 PrLDm,sd_0.1 aSf 20 PrLDm,mean_0.1 aSf 25 PrLDm,sd_0.1 aSf 25 PrLDm,mean_0.1 aSf 30 PrLDm,sd_0.1 aSf 30 PrLDm,mean_0.1 aSf 5 PrLDm,sd_0.1 aSf 5 PrLDm,mean_0.5 aSf 0 PrLDm,sd_0.5 aSf 0 PrLDm,mean_0.5 aSf 10 PrLDm,sd_0.5 aSf 10 PrLDm,mean_0.5 aSf 15 PrLDm,sd_0.5 aSf 15 PrLDm,mean_0.5 aSf 20 PrLDm,sd_0.5 aSf 20 PrLDm,mean_0.5 aSf 25 PrLDm,sd_0.5 aSf 25 PrLDm,mean_0.5 aSf 30 PrLDm,sd_0.5 aSf 30 PrLDm,mean_0.5 aSf 5 PrLDm,sd_0.5 aSf 5 PrLDm,mean_01 aSf 0 PrLDm,sd_01 aSf 0 PrLDm,mean_01 aSf 10 PrLDm,sd_01 aSf 10 PrLDm,mean_01 aSf 15 PrLDm,sd_01 aSf 15 PrLDm,mean_01 aSf 20 PrLDm,sd_01 aSf 20 PrLDm,mean_01 aSf 25 PrLDm,sd_01 aSf 25 PrLDm,mean_01 aSf 30 PrLDm,sd_01 aSf 30 PrLDm,mean_01 aSf 5 PrLDm,sd_01 aSf 5 PrLDm,mean_2 aSf 0 PrLDm,sd_2 aSf 0 PrLDm,mean_2 aSf 10 PrLDm,sd_2 aSf 10 PrLDm,mean_2 aSf 15 PrLDm,sd_2 aSf 15 PrLDm,mean_2 aSf 20 PrLDm,sd_2 aSf 20 PrLDm,mean_2 aSf 25 PrLDm,sd_2 aSf 25 PrLDm,mean_2 aSf 30 PrLDm,sd_2 aSf 30 PrLDm,mean_2 aSf 5 PrLDm,sd_2 aSf 5 PrLDm,mean_4 aSf 0 PrLDm,sd_4 aSf 0 PrLDm,mean_4 aSf 10 PrLDm,sd_4 aSf 10 PrLDm,mean_4 aSf 15 PrLDm,sd_4 aSf 15 PrLDm,mean_4 aSf 20 PrLDm,sd_4 aSf 20 PrLDm,mean_4 aSf 25 PrLDm,sd_4 aSf 25 PrLDm,mean_4 aSf 30 PrLDm,sd_4 aSf 30 PrLDm,mean_4 aSf 5 PrLDm,sd_4 aSf 5 PrLDm
64,10215.00752,2654.468222,21172.11064,13573.46531,24895.23862,15513.58532,39904.8262,9536.287839,25720.01155,7396.320595,11445.59892,2751.365468,3663.456095,391.0921407,16037.23034,3313.176631,21328.10949,6734.330149,33215.61922,18843.52,29239.62655,20144.58613,26099.47778,2699.058003,17576.29232,9613.422483,3091.02239,21.79893686,11522.75498,776.9106829,15719.1856,5498.199852,19148.19623,127.5567383,24422.3866,1652.668922,28076.93956,18959.03249,16802.81163,11119.59409,3229.464997,153.3926698,8838.185921,1452.134397,12539.50459,1935.344773,5366.144507,7312.165601,30667.55374,13519.25055,26633.52374,822.3987574,7555.066003,1514.632961,3276.680952,56.11734103,10154.00179,987.1203363,16542.54312,2915.462246,19419.25608,1430.266815,24067.77952,1307.04514,12555.75691,2054.921351,7411.172885,267.0693663,3340.964482,18.4350057,10878.36698,586.3796434,14678.84437,1722.732217,20050.47202,4892.511395,36650.83825,12125.23834,33875.14046,7704.834127,7578.098901,633.7075432
64.333,10194.67265,2691.711349,21023.25492,13919.74358,25037.06552,15477.06057,39884.98864,9939.108978,25819.92875,7484.118942,11364.72495,3046.205946,3662.168865,401.3978411,16173.20787,3333.007401,21629,6662.360092,33348.94379,18909.52904,29252.51392,20092.41951,26025.308,2665.356983,17487.48986,9594.470943,3096.137075,45.66533724,11607.83719,651.0315097,15728.37553,5611.06834,19203.40635,96.74118517,24433.02268,1605.100318,28068.2967,18896.30202,16541.68584,10872.09075,3226.694931,149.4752043,8815.669675,1537.717292,12765.04128,1677.1989,4747.492112,6236.330057,31681.38707,14940.29948,26618.73312,808.5527299,7568.692133,1506.203947,3284.245833,28.63193208,10175.77454,869.7330063,16337.59601,2735.931919,19486.09873,1397.94297,24309.6639,1007.395379,12428.62429,1829.531987,7294.619675,408.9777955,3322.824732,22.87528365,11017.85764,432.9506734,14898.44514,1382.471339,20064.95319,5060.122319,36655.89217,12082.88818,33825.81534,7719.930691,7509.935479,640.547497
64.667,10291.71056,2632.260771,21169.18924,13583.25363,24974.7869,15222.89616,40043.48125,9648.49855,25711.15661,7332.475834,11179.87044,3173.328377,3649.452557,399.5824258,16157.4382,3417.534469,21382.54011,6689.880535,33188.35164,18657.22223,29244.78634,20128.80379,26127.33893,2646.92847,17511.63371,9550.690576,3091.870526,35.47324014,11263.40213,1139.524944,15726.64222,5568.264768,19271.80509,38.45940641,24444.24021,1607.621118,27978.18681,18740.89393,16648.13712,10860.25653,3213.538021,139.353805,8781.288809,1570.782831,12740.53058,1810.857218,4841.273366,6394.952043,30987.25285,13938.84645,26674.35838,843.3781055,7508.202234,1373.569549,3272.985119,52.30485696,10128.71722,989.3570816,16572.13548,2982.767995,19640.48332,1186.679038,25138.08653,99.11732164,12509.7584,1951.77526,7479.034917,285.7114715,3327.137721,22.43264998,11036.22579,405.5599805,14587.5351,1683.571601,19833.83321,5671.232262,36686.03462,12081.67542,33863.48343,7657.235893,7565.489953,591.8341671
65,10201.8387,2728.246068,20864.93579,13832.51366,24934.23931,15625.30721,39902.80217,10035.53922,25667.89677,7235.262581,11316.11845,2952.665148,3666.503377,398.0963416,15978.30337,3618.543475,21415.78238,6804.089203,33379.0693,18899.45204,29383.07809,20296.68261,26149.51111,2612.743847,17399.33032,9441.085347,3081.281208,28.81425353,11685.04371,589.0604413,15730.49223,5558.577389,19269.80763,45.52689004,24453.61134,1631.137885,27912.25824,18566.84465,16712.24717,11069.9065,3225.924864,142.7293117,8800.413357,1522.523431,12559.7263,2015.641397,4924.745716,6538.245144,30156.51535,12758.34937,26646.45287,837.8548829,7566.823472,1434.313082,3264.485119,64.32567224,10089.4516,1049.077178,16424.58828,2945.224595,19518.85039,1238.523428,24097.20045,1430.900649,12525.47453,1989.439399,7390.662193,354.0568185,3313.175123,3.994979048,10908.66919,549.1826913,14675.73905,1656.413114,20135.40676,5292.826117,36665.71396,12031.72447,33866.30812,7710.728086,7629.098901,561.5826515
65.333,10241.00522,2790.235979,21146.76785,13565.4648,25061.22621,15602.69833,39919.6458,10051.3167,25575.59266,7073.058097,11439.09086,3001.192475,3653.0743,383.1467987,15992.20787,3420.688642,21399.42927,6953.081009,33359.59972,18818.09175,29407.67861,20389.17145,26242.90104,2721.086852,17412.68372,9347.867383,3081.281208,28.81425353,11547.87791,791.3743177,15696.36876,5703.001792,19186.77347,11.63406559,24459.54639,1612.84496,27789.79121,18416.18428,16494.79166,10681.18843,3224.581774,173.3568077,8751.823105,1595.483066,12759.31651,1665.495958,5227.76197,7057.814236,30780.04309,13542.57001,26672.78071,860.9459364,7555.081418,1575.593158,3247.897619,60.66639465,10281.43201,801.3199493,16426.35191,2827.51059,19445.29593,1242.16739,24208.56703,1182.894852,12579.35124,2080.32409,7397.315342,362.1769702,3287.81096,9.632151578,10908.96383,456.8421366,14638.40256,1794.067701,19993.65936,5416.91968,36646.83939,12014.93128,33821.81832,7705.792763,7647.471115,577.6653901
65.667,10326.14579,2599.118342,21064.46474,14007.1281,24998.70828,15788.69277,39993.64316,9972.124478,25639.45331,7152.451125,11384.57256,2812.488269,3633.425378,403.8635036,15924.32022,3728.828298,21601.71382,6938.536455,33387.70072,18810.87784,29397.18222,20330.47648,26264.36986,2677.997432,17400.47995,9315.570508,3068.707658,27.66571166,11548.57279,802.8898067,15753.57877,5774.829689,19259.12032,166.7070373,24409.74845,1570.132795,27870.6978,18478.54178,16344.57256,10521.93969,3222.771575,152.4120232,8809.814079,1585.596335,12763.56728,1659.48447,4913.65774,6510.594241,31756.12977,14959.73458,26666.1286,834.5678712,7485.998978,1426.652182,3237.005952,57.991174,10064.09214,1117.065193,16489.01709,2855.321347,19624.77161,1080.245573,25089.48593,14.82934938,12907.75488,2637.019079,7385.303127,222.7510737,3304.184981,26.60845483,10882.24037,463.5221091,14623.41658,1914.256034,19758.95778,5511.249966,36661.75993,11901.68183,33777.16086,7707.691403,7516.301413,707.5330434
66,10267.57735,2592.85118,21315.98296,13617.4865,24909.60276,15733.68767,40069.82858,9935.092702,25694.57952,7193.284822,11487.87379,2762.92735,3634.759891,396.3193634,15947.14045,3870.503895,21528.28726,6920.754923,33340.49487,18675.40446,29520.94613,20496.27334,26314.64731,2695.989827,17306.85073,9306.198137,3057.186215,16.91631172,11636.36477,694.0087874,15778.58886,5680.063104,19202.97478,169.7412986,24368.4732,1446.071274,28022.86264,18664.98486,16690.40688,10963.4294,3212.309897,165.9012479,8778.348375,1607.468143,12518.27217,2021.940486,4829.321773,6369.748961,31261.21347,14225.87612,26686.48006,854.8639054,7493.053648,1516.956879,3210.722619,59.00469371,10219.86189,935.8813838,16472.9345,2819.849212,19644.65584,1233.087745,24200.60305,1230.927175,12997.13389,2799.172333,7368.648394,317.7693188,3288.28733,27.27640319,10811.90257,468.2424801,14728.67499,1710.243835,19932.33271,5124.639421,36616.40409,11833.29634,33803.83192,7640.758172,7487.834223,678.5880657
66.333,10196.0709,2768.929884,21086.38319,14144.42214,25110.68828,16051.76478,40371.25964,9913.269885,25599.86393,7018.934335,11219.74925,3013.40727,3627.543583,402.2821226,16152.04494,3599.109956,21588.64119,6826.916296,33569.12038,18946.04885,29589.89768,20543.01091,26349.84827,2748.031529,17288.8268,9273.87294,3056.504184,39.51539355,11290.46347,1155.413314,15711.39882,5636.491237,19178.26466,182.0592591,24427.03711,1491.942822,28212.31868,18950.01105,16540.45068,10784.95498,3207.463186,167.532245,8726.476534,1707.696062,12848.02599,1641.865185,4795.360685,6316.025523,30387.73279,12989.17368,26670.76711,826.985581,7461.721948,1371.544824,3212.527976,106.8126883,10102.14803,1008.774362,16385.18511,2760.806659,19747.09961,1191.415671,24841.2419,347.5544365,12734.12811,2391.227048,7371.430187,258.5511054,3262.820818,9.646092796,11127.12544,30.93530286,14521.92912,1938.987027,19605.64463,5213.293766,36578.23439,11892.45333,33797.66426,7656.077416,7556.232967,588.6423071
66.667,10411.11525,2599.161533,21145.17749,14030.16174,25446.72897,15501.57816,40458.56762,9721.915509,25632.63607,7063.097212,11194.80073,3029.104198,3612.279994,394.1696132,16025.4382,3689.063473,21759.57425,6926.00591,33574.48511,18891.79293,29628.05747,20573.89762,26406.81229,2743.839766,17225.50474,9162.448353,3047.05096,13.6716589,11573.10407,709.8723885,15742.44553,5627.939905,19201.00519,285.6638006,24466.74742,1587.104815,28228.32967,18933.02495,16503.45594,10686.44247,3204.886542,173.7878142,8727.709386,1676.254061,12511.31804,2077.029943,4814.018652,6348.383573,30759.7952,13535.14837,26701.60175,862.1070647,7372.983484,1448.254366,3203.983929,90.48693956,10240.32472,807.776165,16433.13995,2830.039259,19620.36391,1092.134089,25173.0649,111.8146506,12315.87496,1699.04062,7336.743986,333.2242916,3308.572775,28.88845904,10843.84189,411.7597475,14834.02029,1507.522965,19958.59423,4726.875571,36629.75085,11962.48017,33832.33107,7606.108737,7473.440345,557.822886
67,10238.03944,2747.761173,21179.31164,13973.40349,25333.55517,15920.43115,39922.11569,10134.09078,25567.5918,6975.478565,11365.25281,2779.65472,3628.712609,385.0725218,16116.72472,3554.307988,21669.80759,6944.060703,33622.19982,18955.836,29645.35773,20627.21311,26448.77632,2718.434799,17172.29285,9020.207283,3052.871673,12.20072318,11723.69795,560.7801931,15681.1988,5624.046189,19174.16087,204.8334567,24532.6567,1556.120417,28021.82418,18625.44127,16455.39203,10652.06551,3197.729632,155.1811336,8687.851986,1728.378297,12649.94648,1825.825393,4821.142116,6359.538537,31973.47028,15243.05885,26703.70984,850.9462177,7399.999015,1399.207392,3200.440476,96.78944964,10101.61272,1061.209662,16385.13507,2872.458762,19502.8152,1037.824768,24193.1786,1238.598499,12377.73198,1811.561143,7420.07561,240.9950698,3275.684981,13.6966317,10770.49125,474.4810266,14395.59931,2226.538814,19660.57528,5373.197961,36645.75085,11939.85276,33765.68806,7542.973989,7459.20989,526.3842746
67.333,10422.24939,2580.587066,21349.08404,13835.13243,25267.11862,15795.18352,40410.19334,9704.060035,25709.57211,7104.199857,11343.2185,2880.764547,3630.307173,392.7169625,16245.25281,3550.732729,21697.99187,6830.663004,33674.88026,18918.10416,29800.70515,20782.28527,26467.52499,2624.037919,17085.69746,9111.011125,3032.983238,17.34051416,11706.54598,512.824899,15723.45219,5615.202569,19137.92288,92.03294292,24455.20619,1514.331135,27997.64835,18588.92037,16532.27465,10743.99613,3194.304466,140.4377225,8734.929603,1666.043133,12779.22018,1635.933705,4858.139785,6434.951354,31555.04458,14562.22009,26700.94642,893.7071925,7292.432998,1404.971919,3190.70119,102.8150096,10190.09507,889.9852986,16436.72417,2891.676647,19502.64143,997.0711458,24339.41933,1098.250915,12406.75484,1876.935714,7379.927067,265.4122218,3280.708611,11.7257945,10799.95333,452.6143476,14907.0004,1576.847556,19926.48898,5274.325066,36539.00341,11829.90126,33822.34679,7515.621307,7431.784615,593.6650964
67.667,10399.9802,2657.335281,21208.83764,14027.81393,25578.30276,15632.28855,39980.01981,10067.75834,25709.52699,7022.239268,11294.941,2848.313252,3626.232711,411.2070429,16270.32584,3516.688318,21760.65339,6964.077765,33868.10678,19091.73209,29830.48479,20784.01112,26481.92212,2637.618439,17102.44428,9017.12377,3042.294353,4.172609425,11188.04417,1248.874565,15724.72554,5590.77436,19178.54948,209.9407372,24422.60825,1396.382808,28138.44505,18778.71249,16394.11575,10625.60001,3180.185878,130.3705191,8712.32852,1736.189657,12569.1315,1947.186108,4753.948577,6244.563134,30436.22536,13047.85303,26665.83833,951.537087,7404.225997,1542.296641,3166.526786,112.4678589,10102.26896,944.3546897,16410.99756,2863.779012,19514.37573,1020.061933,25226.28783,147.4852641,12500.78726,2020.112246,7329.832427,367.2698085,3286.409394,9.320524351,10859.28121,331.9424912,14622.51375,1726.02821,20099.08655,5215.497214,36636.46595,11870.15338,33781.01487,7564.649381,7472.516484,688.0382093
68,10246.37109,2832.14497,21141.67396,14169.46677,25380.0869,15970.59087,40337.38959,10210.07095,25721.84995,7057.137877,11458.23227,2909.769709,3608.543583,375.4120649,16295.29213,3522.392843,21802.83279,6912.912362,33918.71073,19092.29218,29869.50052,20808.03052,26539.17319,2603.322243,17059.36657,9053.267057,3049.489255,11.57554795,11641.77889,651.6348324,15700.48214,5646.272907,19110.7153,110.7112803,24426.07526,1356.124376,28356.12637,19104.43229,16533.19603,10783.09427,3182.726011,142.4480906,8715.563177,1655.247629,12794.59021,1735.819566,4635.961362,6033.256557,31101.4948,13915.14699,26711.55808,955.3833959,7398.866493,1483.473505,3188.744643,104.2906741,10206.84217,817.4164772,16393.35191,2874.179638,19507.65059,1064.916992,24236.99872,1269.965587,12819.88701,2528.44789,7376.547837,258.055626,3257.895622,13.99452273,11185.18961,198.2580547,14538.66845,1959.154672,19898.33791,5725.67283,36599.99376,11817.1597,33798.35019,7526.939824,7563.327943,605.7471868
68.333,10301.97376,2795.937326,21553.21878,13994.74802,25358.9669,15696.40314,40405.1009,9787.629374,25774.14664,7052.47565,11253.86582,2786.090712,3618.043583,388.8470938,16123.29213,3622.802006,21777.56369,7043.400582,33946.71368,19107.84436,29947.22809,20870.64118,26540.04153,2529.969331,17073.56045,9106.150735,3036.891709,13.16526036,11648.83766,645.818286,15745.37553,5635.109971,19113.1558,98.77460786,24488.4299,1431.990373,28331.95055,19067.9114,16526.52351,10738.66242,3183.647556,126.7807893,8733.222022,1671.286445,12503.53364,2213.903759,4978.428771,6625.106489,32031.21421,15265.32414,26682.0885,1004.216787,7403.305036,1473.13099,3179.11369,92.08466417,10051.69982,948.8281804,16475.96542,2976.870644,19430.69342,1012.580949,24922.13736,183.6535047,12591.29563,2141.914721,7338.79064,315.4975498,3275.694839,21.64476614,10909.23862,163.7113092,14874.25667,1614.668897,20463.75879,5074.539382,36625.958,11784.58222,33845.82257,7643.573376,7531.463422,675.2352473
68.667,10228.30494,2784.155252,21444.87188,14037.66501,25579.99379,15597.37016,40309.38167,9618.940889,25789.64664,7074.39596,11221.94565,2965.533983,3606.300096,415.3543868,16210.35393,3704.738997,21665.26856,7277.163186,34048.86371,19193.89922,30110.79588,21077.72761,26521.154,2532.638699,17053.10646,9071.756002,3030.760911,5.207663371,11304.12891,1094.426773,15709.13546,5680.704316,19139.09631,120.0719541,24467.8,1349.442581,27998.76374,18563.30135,16669.34439,10942.04146,3170.105613,113.2864437,8720.01444,1660.2663,12572.61162,1871.553794,4661.339116,6074.459013,30870.91035,13546.62493,26731.3623,998.9471382,7451.664522,1545.676522,3158.830357,84.61290251,10103.03447,898.577375,16530.6904,2955.268503,19518.1097,767.3713366,24863.33173,261.1603651,12643.03666,2214.419155,7319.191282,401.1961802,3271.746013,0.359191383,10866.7888,355.2662887,14541.14269,2036.265742,19926.52712,5666.008288,36595.47673,11738.64677,33862.49108,7607.749237,7471.98854,623.6519742
69,10392.41452,2604.395165,21437.68631,14083.18228,25192.92897,15840.70657,40144.54807,10092.4671,25850.29171,7108.839042,11295.9762,2767.107842,3610.087327,408.5842203,16250.27528,3615.754773,21762.88509,7126.384641,34248.61473,19371.02801,30081.18814,21065.85915,26541.51035,2458.59564,17011.68174,8989.931844,3025.406261,1.69152099,11725.85366,523.0143267,15718.33548,5663.45088,19107.36592,43.32313365,24427.98454,1234.630309,27922.24176,18392.91969,16529.48631,10699.45805,3165.452323,125.0904755,8704.938628,1715.527844,12540.25382,1948.42733,4864.65907,6429.214454,31171.72759,14110.63768,26720.68011,1122.433177,7406.295681,1462.125802,3163.677976,67.42684056,10173.83624,759.3406805,16466.18714,3029.510112,19485.12816,915.8058096,24439.77877,902.5811159,12308.77406,1697.007363,7438.526285,200.0695376,3284.681067,51.36272765,10782.30105,423.8383195,14786.72798,1618.245015,20232.43561,4974.587264,36591.47616,11802.28557,33903.81577,7606.794207,7394.325118,643.9269568
69.333,10305.40669,2817.952482,21311.86718,14041.9143,25553.84276,15388.28015,40372.76149,10044.08202,25728.17777,6935.051902,11236.50845,2844.21308,3607.918302,424.3796075,16378.31461,3468.620947,21750.05962,7039.870797,34078.38142,19091.34369,30126.12397,21109.79053,26589.38109,2457.364228,16940.80307,8962.150773,3025.490249,11.27541096,11504.63857,855.3013518,15851.69226,5699.715871,19059.48238,3.510615347,24475.29897,1296.411031,28066.92857,18560.23981,16357.30334,10584.73796,3151.563669,106.8631659,8722.075812,1651.694226,12715.93731,1670.274876,4720.505782,6185.201912,31988.97548,15132.05044,26733.19014,1056.686424,7441.860812,1560.896217,3161.2,85.13565645,10176.29265,748.8832428,16236.34011,2662.030918,19454.04437,988.0403488,25120.99307,38.17397037,13513.94035,3685.832909,7401.061923,188.3292226,3244.368078,0.893673082,10697.37923,518.4800654,14715.69928,1645.155656,20036.86862,4761.84286,36568.084,11764.96141,33808.01147,7549.088224,7429.046468,479.4841131
69.667,10274.77486,2709.951579,21478.0072,13931.40762,25262.02483,15948.05123,40447.1944,9829.923548,25778.63351,7010.774921,11391.14458,2847.961146,3597.60743,420.5766058,16317.15169,3449.052363,21750.96992,7096.566197,34162.48832,19115.23413,30179.07552,21133.90068,26649.55327,2476.91972,16933.34597,8887.350948,3017.267236,11.8157457,11429.38927,945.0556723,15804.87886,5726.322039,19108.74946,24.39595199,24409.84742,1207.954159,28244.97253,18794.9371,16462.57157,10659.41927,3156.257091,110.6722396,8740.111913,1691.241151,12716.4052,1782.750265,4291.36903,5444.952044,31168.10649,14048.94813,26757.65649,1081.387575,7413.271704,1499.690659,3154.329762,61.27753694,10004.33641,978.0989977,16516.91538,3030.539991,19570.20578,980.6919061,24219.08504,1227.41711,12453.43684,1898.17403,7279.314512,355.1124854,3239.616121,20.34187731,10932.12952,180.8361648,14511.68246,2062.372441,19823.55832,5046.538619,36539.89671,11783.08133,33778.01147,7591.514631,7464.924961,436.8858693
70,10390.71148,2732.668632,21501.52909,14145.63002,25458.23448,15970.38215,39981.05098,10063.47162,25902.98018,7041.397357,11293.65905,2883.701534,3588.391123,423.7109379,16465.33146,3549.207285,21849.73984,7062.950456,34151.16286,19035.08423,30176.39871,21040.10552,26683.72305,2454.052198,16916.35215,8879.723309,3026.92443,9.247172394,11602.34661,689.3475355,15782.52884,5709.846466,19208.29628,131.102854,24369.58866,1107.910942,28184.66484,18617.18133,16572.92823,10858.88156,3145.948702,118.7213936,8764.516245,1670.870349,12647.22171,1818.365092,4664.181296,6094.623064,31271.21545,14177.79566,26733.61247,1071.425828,7369.144863,1506.534061,3170.091071,60.93997763,10128.5943,754.8836689,16475.17413,2948.881528,19597.9029,843.9720613,24981.01492,91.90278289,12137.03185,1384.755027,7429.181257,198.4530668,3229.480284,16.23557353,10842.85998,273.1412404,14875.03724,1653.162989,19777.70047,5249.984342,36588.16402,11770.73144,33814.83064,7633.685301,7438.600942,495.824607
70.333,10321.74018,2834.451423,21564.58757,13995.64068,25314.87517,15963.81922,40363.10037,9691.463599,25919.87853,7025.984768,11181.71652,2969.265625,3592.438405,432.1293523,16282.7191,3574.114923,21892.51057,6943.066537,34173.71484,19031.47519,30224.56701,21141.69088,26712.80194,2445.455343,16930.30905,8835.207466,3024.642112,24.94971424,11330.66838,1031.897893,15831.24218,5776.71991,19246.34818,170.6274435,24424.52371,1158.914481,27877.4011,18214.50344,16482.91925,10626.60318,3152.448702,109.5290054,8694.268953,1669.80586,12561.72783,1994.426031,4925.480587,6542.888909,32279.55151,15559.95757,26791.52155,1119.380509,7387.899431,1461.038919,3155.895238,71.97673597,10040.98219,896.943124,16385.68836,2777.074717,19506.50909,806.3974237,25121.67295,6.608554873,12474.50822,1912.752152,7330.707303,305.3548066,3240.051174,53.66774405,11006.78996,52.62293616,14464.41004,2207.00749,20099.93499,5021.964294,36551.01305,11739.40524,33840.49193,7633.206283,7452.582104,577.8223523
70.667,10334.5422,2765.434936,21279.28269,14222.34601,25739.2531,15277.39117,40557.28949,10078.69066,26006.85968,7163.190137,11360.55233,2909.411754,3588.249276,415.4262574,16227.16854,3852.079393,21673.6103,7215.868717,34485.08547,19361.87701,30382.20258,21316.15454,26786.88324,2506.151561,16880.01121,8893.95045,3012.354651,3.516142381,11589.60673,672.6472168,15894.72909,5535.61501,19122.25959,83.07147812,24542.78144,1305.628204,27823.65934,18091.10165,16609.6213,10872.97827,3154.331925,93.80750819,8728.915162,1722.632097,12724.46942,1570.527409,4796.396809,6316.068015,31439.44304,14323.78151,26803.52835,1120.804338,7409.738706,1518.238627,3151.873214,63.46030823,10138.49582,796.7491913,16448.30675,2933.512743,19427.0982,859.3229825,23992.04955,1511.72422,12261.46636,1542.240508,7362.043034,254.2974187,3229.139751,23.84399329,10891.00233,244.6556459,14728.30459,1724.909789,20000.23985,5486.809428,36601.03916,11738.02795,33845.15108,7676.564881,7431.191052,667.7789895
